id,Parent Path,complete Name,name,plankton_id,Plankton Breadcrumbs,Level Match?,Plankton Level,parent_id,query
2472,2157/2472/,Mesin Kasir / Pos / Pos Sistem Toko Retail / Chain Store,Pos Sistem Toko Retail / Chain Store,3454745,Peralatan Kantor > Peralatan Kasir > Mesin Kasir / Pos > Pos Sistem Toko Retail / Chain Store,Not Match,4,3454697,update product_category set plankton_id='3454745' where id=2472;
393,393/,Mesin Laminating,Mesin Laminating,3456098,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Laminating,Not Match,3,3455858,update product_category set plankton_id='3456098' where id=393;
3502,393/3502/,Mesin Laminating / Mesin Laminating Dingin,Mesin Laminating Dingin,3456130,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Laminating > Mesin Laminating Dingin,Not Match,4,3456098,update product_category set plankton_id='3456130' where id=3502;
3657,393/3657/,Mesin Laminating / Mesin Laminating Panas,Mesin Laminating Panas,3456114,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Laminating > Mesin Laminating Panas,Not Match,4,3456098,update product_category set plankton_id='3456114' where id=3657;
394,393/394/,Mesin Laminating / Mesin Laminating Panas Dingin / Plastik Khusus,Mesin Laminating Panas Dingin / Plastik Khusus,3456146,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Laminating > Mesin Laminating Panas Dingin / Plastik Khusus,Not Match,4,3456098,update product_category set plankton_id='3456146' where id=394;
1900,1900/,Mesin Pemotong,Mesin Pemotong,,,-,-,,
3804,1900/3804/,Mesin Pemotong / Mesin Pemotong Besi / Chopsaw,Mesin Pemotong Besi / Chopsaw,,,-,-,,
1901,1900/1901/,Mesin Pemotong / Mesin Pemotong Keramik / Marble Cutter,Mesin Pemotong Keramik / Marble Cutter,,,-,-,,
3103,1900/3103/,Mesin Pemotong / Mesin Pemotong Rumput,Mesin Pemotong Rumput,,,-,-,,
361,361/,Mesin Pemotong Kertas,Mesin Pemotong Kertas,3456034,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Pemotong Kertas,Not Match,3,3455858,update product_category set plankton_id='3456034' where id=361;
362,361/362/,Mesin Pemotong Kertas / Pemotong Kertas Elektrik / Automatic,Pemotong Kertas Elektrik / Automatic,3456066,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Pemotong Kertas > Pemotong Kertas Elektrik / Automatic,Not Match,4,3456034,update product_category set plankton_id='3456066' where id=362;
3756,361/3756/,Mesin Pemotong Kertas / Pemotong Kertas Manual,Pemotong Kertas Manual,3456050,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Pemotong Kertas > Pemotong Kertas Manual,Not Match,4,3456034,update product_category set plankton_id='3456050' where id=3756;
835,361/835/,Mesin Pemotong Kertas / Spare Part Mesin Pemotong Kertas,Spare Part Mesin Pemotong Kertas,3456082,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Pemotong Kertas > Spare Part Mesin Pemotong Kertas,Not Match,4,3456034,update product_category set plankton_id='3456082' where id=835;
2221,2221/,Mesin Penghancur Kertas,Mesin Penghancur Kertas,3455874,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Penghancur Kertas,Not Match,3,3455858,update product_category set plankton_id='3455874' where id=2221;
3543,2221/3543/,Mesin Penghancur Kertas / Paper Shredder Heavy Duty,Paper Shredder Heavy Duty,3455890,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Penghancur Kertas > Paper Shredder Heavy Duty,Not Match,4,3455874,update product_category set plankton_id='3455890' where id=3543;
2222,2221/2222/,Mesin Penghancur Kertas / Paper Shredder Personal / Home,Paper Shredder Personal / Home,3455906,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Penghancur Kertas > Paper Shredder Personal / Home,Not Match,4,3455874,update product_category set plankton_id='3455906' where id=2222;
472,472/,Mesin Teraan,Mesin Teraan,6244210,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Teraan,Not Match,3,3455858,update product_category set plankton_id='6244210' where id=472;
473,472/473/,Mesin Teraan / Mesin Teraan Digital,Mesin Teraan Digital,6244461,Peralatan Kantor > Perangkat Administrasi Kantor > Mesin Teraan > Mesin Teraan Digital,Not Match,4,6244210,update product_category set plankton_id='6244461' where id=473;
2303,2303/,Mesin Tik,Mesin Tik,3455634,Peralatan Kantor > Alat Kantor > Mesin Tik,Not Match,3,3455618,update product_category set plankton_id='3455634' where id=2303;
2304,2303/2304/,Mesin Tik / Mesin Tik Elektrik / Digital,Mesin Tik Elektrik / Digital,3455650,Peralatan Kantor > Alat Kantor > Mesin Tik > Mesin Tik Elektrik / Digital,Not Match,4,3455634,update product_category set plankton_id='3455650' where id=2304;
4153,2303/4153/,Mesin Tik / Mesin Tik Manual,Mesin Tik Manual,3455666,Peralatan Kantor > Alat Kantor > Mesin Tik > Mesin Tik Manual,Not Match,4,3455634,update product_category set plankton_id='3455666' where id=4153;
3469,3469/,Meteran,Meteran,,,-,-,,
3470,3469/3470/,Meteran / Meteran Digital,Meteran Digital,,,-,-,,
4134,3469/4134/,Meteran / Meteran Manual,Meteran Manual,,,-,-,,
554,554/,Metronome,Metronome,3445085,Alat Musik & Pro Audio > Perlengkapan Alat Musik > Metronome,Not Match,3,3445069,update product_category set plankton_id='3445085' where id=554;
3632,554/3632/,Metronome / Metronome Digital,Metronome Digital,3445101,Alat Musik & Pro Audio > Perlengkapan Alat Musik > Metronome > Metronome Digital,Not Match,4,3445085,update product_category set plankton_id='3445101' where id=3632;
555,554/555/,Metronome / Metronome Mechanical,Metronome Mechanical,3445117,Alat Musik & Pro Audio > Perlengkapan Alat Musik > Metronome > Metronome Mechanical,Not Match,4,3445085,update product_category set plankton_id='3445117' where id=555;
439,439/,Microphone,Microphone,3445837,Alat Musik & Pro Audio > Pro Audio > Microphone,Not Match,3,3445313,update product_category set plankton_id='3445837' where id=439;
4301,439/4301/,Microphone / Microphone Condenser,Microphone Condenser,3445853,Alat Musik & Pro Audio > Pro Audio > Microphone > Microphone Condenser,Not Match,4,3445837,update product_category set plankton_id='3445853' where id=4301;
440,439/440/,Microphone / Microphone Live Vocal,Microphone Live Vocal,3445869,Alat Musik & Pro Audio > Pro Audio > Microphone > Microphone Live Vocal,Not Match,4,3445837,update product_category set plankton_id='3445869' where id=440;
608,439/608/,Microphone / Microphone System,Microphone System,3445885,Alat Musik & Pro Audio > Pro Audio > Microphone > Microphone System,Not Match,4,3445837,update product_category set plankton_id='3445885' where id=608;
562,562/,Mikroskop & Accessory,Mikroskop & Accessory,,,-,-,,
2542,562/2542/,Mikroskop & Accessory / Alat Kalibrasi Mikroskop,Alat Kalibrasi Mikroskop,,,-,-,,
563,562/563/,Mikroskop & Accessory / Extender / Adapter Mikroskop,Extender / Adapter Mikroskop,,,-,-,,
3876,562/3876/,Mikroskop & Accessory / Kaca Mikroskop,Kaca Mikroskop,,,-,-,,
2151,562/2151/,Mikroskop & Accessory / Lampu Mikroskop,Lampu Mikroskop,,,-,-,,
1176,562/1176/,Mikroskop & Accessory / Mikroskop Digital,Mikroskop Digital,,,-,-,,
3772,562/3772/,Mikroskop & Accessory / Mikroskop Konvensional,Mikroskop Konvensional,,,-,-,,
1277,562/1277/,Mikroskop & Accessory / Remote Control Mikroskop,Remote Control Mikroskop,,,-,-,,
1526,562/1526/,Mikroskop & Accessory / Software Mikroskop,Software Mikroskop,,,-,-,,
1836,562/1836/,Mikroskop & Accessory / Stand / Rack / Bracket Mikroskop,Stand / Rack / Bracket Mikroskop,,,-,-,,
1527,1527/,Minuman,Minuman,3441586,Makanan & Kebutuhan Harian > Minuman,Not Match,2,3440283,update product_category set plankton_id='3441586' where id=1527;
3457,1527/3457/,Minuman / Minuman Soda,Minuman Soda,3441803,Makanan & Kebutuhan Harian > Minuman > Minuman Soda,Not Match,3,3441586,update product_category set plankton_id='3441803' where id=3457;
1528,1527/1528/,Minuman / Sirup & Perasa,Sirup & Perasa,3441819,Makanan & Kebutuhan Harian > Minuman > Sirup & Perasa,Not Match,3,3441586,update product_category set plankton_id='3441819' where id=1528;
879,879/,Minuman Energi & Kesehatan,Minuman Energi & Kesehatan,3442059,Makanan & Kebutuhan Harian > Minuman > Minuman Energi & Kesehatan,Not Match,3,3441586,update product_category set plankton_id='3442059' where id=879;
880,879/880/,Minuman Energi & Kesehatan / Minuman Anti Panas Dalam,Minuman Anti Panas Dalam,3442075,Makanan & Kebutuhan Harian > Minuman > Minuman Energi & Kesehatan > Minuman Anti Panas Dalam,Not Match,4,3442059,update product_category set plankton_id='3442075' where id=880;
4087,879/4087/,Minuman Energi & Kesehatan / Minuman Isotonik,Minuman Isotonik,3442091,Makanan & Kebutuhan Harian > Minuman > Minuman Energi & Kesehatan > Minuman Isotonik,Not Match,4,3442059,update product_category set plankton_id='3442091' where id=4087;
3390,879/3390/,Minuman Energi & Kesehatan / Minuman Tradisional,Minuman Tradisional,3442107,Makanan & Kebutuhan Harian > Minuman > Minuman Energi & Kesehatan > Minuman Tradisional,Not Match,4,3442059,update product_category set plankton_id='3442107' where id=3390;
960,960/,Miscellaneous Fasteners,Miscellaneous Fasteners,6856630062,Building & Construction > Building Hardware & Accessories > Miscellaneous Fasteners,Not Match,3,6856550937,update product_category set plankton_id='6856630062' where id=960;
2244,960/2244/,Miscellaneous Fasteners / Hasps,Hasps,6856637932,Building & Construction > Building Hardware & Accessories > Miscellaneous Fasteners > Hasps,Not Match,4,6856630062,update product_category set plankton_id='6856637932' where id=2244;
961,960/961/,Miscellaneous Fasteners / Hinges,Hinges,6856643942,Building & Construction > Building Hardware & Accessories > Miscellaneous Fasteners > Hinges,Not Match,4,6856630062,update product_category set plankton_id='6856643942' where id=961;
945,945/,Mixer Music,Mixer Music,3445901,Alat Musik & Pro Audio > Pro Audio > Mixer Music,Not Match,3,3445313,update product_category set plankton_id='3445901' where id=945;
946,945/946/,Mixer Music / Mixer Live / Stage,Mixer Live / Stage,3445933,Alat Musik & Pro Audio > Pro Audio > Mixer Music > Mixer Live / Stage,Not Match,4,3445901,update product_category set plankton_id='3445933' where id=946;
3799,945/3799/,Mixer Music / Mixer Recording / Studio,Mixer Recording / Studio,3445917,Alat Musik & Pro Audio > Pro Audio > Mixer Music > Mixer Recording / Studio,Not Match,4,3445901,update product_category set plankton_id='3445917' where id=3799;
2204,2204/,Mobil,Mobil,,,-,-,,
3439,2204/3439/,Mobil / Mobil Double Cabin,Mobil Double Cabin,,,-,-,,
2205,2204/2205/,Mobil / Mobil MPV,Mobil MPV,,,-,-,,
2856,2204/2856/,Mobil / Mobil Pick Up,Mobil Pick Up,,,-,-,,
3458,2204/3458/,Mobil / Mobil Single Cabin,Mobil Single Cabin,,,-,-,,
686,686/,Model and Die Cast,Model and Die Cast,3460706,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast,Not Match,3,3460594,update product_category set plankton_id='3460706' where id=686;
688,686/688/,Model and Die Cast / Die Cast,Die Cast,3460738,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Die Cast,Not Match,4,3460706,update product_category set plankton_id='3460738' where id=688;
2905,686/2905/,Model and Die Cast / Model Kit,Model Kit,3460754,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Model Kit,Not Match,4,3460706,update product_category set plankton_id='3460754' where id=2905;
2954,686/2954/,Model and Die Cast / Model Motorcycle,Model Motorcycle,3460770,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Model Motorcycle,Not Match,4,3460706,update product_category set plankton_id='3460770' where id=2954;
1184,686/1184/,Model and Die Cast / Model Train,Model Train,3460818,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Model Train,Not Match,4,3460706,update product_category set plankton_id='3460818' where id=1184;
3459,686/3459/,Model and Die Cast / Rocket Kit,Rocket Kit,3460802,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Rocket Kit,Not Match,4,3460706,update product_category set plankton_id='3460802' where id=3459;
4106,686/4106/,Model and Die Cast / Slot Car,Slot Car,3460786,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Slot Car,Not Match,4,3460706,update product_category set plankton_id='3460786' where id=4106;
4196,686/4196/,"Model and Die Cast / Slot Car Track, Part, and Accessories","Slot Car Track, Part, and Accessories",3460722,"Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Slot Car Track, Part, and Accessories",Not Match,4,3460706,update product_category set plankton_id='3460722' where id=4196;
3589,686/3589/,Model and Die Cast / Train Set,Train Set,3460834,Koleksi dan Mainan > Collection Toys / Mainan Koleksi > Model and Die Cast > Train Set,Not Match,4,3460706,update product_category set plankton_id='3460834' where id=3589;
1031,1031/,Modem,Modem,3453607,Network and Security System > Modem,Not Match,2,3453120,update product_category set plankton_id='3453607' where id=1031;
3450,1031/3450/,Modem / Modem Cable,Modem Cable,3453623,Network and Security System > Modem > Modem Cable,Not Match,3,3453607,update product_category set plankton_id='3453623' where id=3450;
1032,1031/1032/,Modem / Modem Fax,Modem Fax,3453639,Network and Security System > Modem > Modem Fax,Not Match,3,3453607,update product_category set plankton_id='3453639' where id=1032;
1028,1028/,Modem Mobile / Wireless,Modem Mobile / Wireless,3417969,Aksesoris Gadget & Komputer > Web Conference > Modem Mobile / Wireless,Not Match,3,3417953,update product_category set plankton_id='3417969' where id=1028;
1440,1028/1440/,Modem Mobile / Wireless / Modem Mifi,Modem Mifi,3418001,Aksesoris Gadget & Komputer > Web Conference > Modem Mobile / Wireless > Modem Mifi,Not Match,4,3417969,update product_category set plankton_id='3418001' where id=1440;
1029,1028/1029/,Modem Mobile / Wireless / Modem Usb,Modem Usb,3417985,Aksesoris Gadget & Komputer > Web Conference > Modem Mobile / Wireless > Modem Usb,Not Match,4,3417969,update product_category set plankton_id='3417985' where id=1029;
859,859/,Modif Accessory,Modif Accessory,3415832,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory,Not Match,3,3415816,update product_category set plankton_id='3415832' where id=859;
2407,859/2407/,Modif Accessory / Cable / Connector Led,Cable / Connector Led,3415960,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Cable / Connector Led,Not Match,4,3415832,update product_category set plankton_id='3415960' where id=2407;
2273,859/2273/,Modif Accessory / Chipset Cooler,Chipset Cooler,3415896,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Chipset Cooler,Not Match,4,3415832,update product_category set plankton_id='3415896' where id=2273;
3234,859/3234/,Modif Accessory / Cpu Cooler,Cpu Cooler,3415848,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Cpu Cooler,Not Match,4,3415832,update product_category set plankton_id='3415848' where id=3234;
1845,859/1845/,Modif Accessory / Hdd Cooler,Hdd Cooler,3415928,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Hdd Cooler,Not Match,4,3415832,update product_category set plankton_id='3415928' where id=1845;
1798,859/1798/,Modif Accessory / Kipas Komputer,Kipas Komputer,3415912,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Kipas Komputer,Not Match,4,3415832,update product_category set plankton_id='3415912' where id=1798;
3359,859/3359/,Modif Accessory / Memory Cooler,Memory Cooler,3415864,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Memory Cooler,Not Match,4,3415832,update product_category set plankton_id='3415864' where id=3359;
1341,859/1341/,Modif Accessory / Modif Spare Part,Modif Spare Part,3415976,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Modif Spare Part,Not Match,4,3415832,update product_category set plankton_id='3415976' where id=1341;
3210,859/3210/,Modif Accessory / Thermal Paste,Thermal Paste,3415944,Aksesoris Gadget & Komputer > Component Accessory > Modif Accessory > Thermal Paste,Not Match,4,3415832,update product_category set plankton_id='3415944' where id=3210;
